Age,Gender,Income,Credit Score,Credit History Length,Number of Existing Loans,Loan Amount,Loan Tenure,Existing Customer,State,City,LTV Ratio,Employment Profile,Profile Score,Occupation
47,Male,81000,607,197,5,89842,180,No,Karnataka,Mysuru,67.003588377491,Self-Employed,79,Farmer
68,Female,153000,769,500,8,104624,270,Yes,Delhi,New Delhi,44.83224286059284,Freelancer,100,Graphic Designer
42,Male,28000,724,257,7,26978,140,Yes,Tamil Nadu,Coimbatore,40.0,Salaried,91,Banker
56,Male,28000,334,234,0,108235,64,No,Tamil Nadu,Coimbatore,95.0,Student,0,Student
56,Male,97000,620,603,5,54848,120,No,Uttar Pradesh,Kanpur,60.519224105113686,Self-Employed,93,Shopkeeper
18,Other,33000,317,555,0,92911,26,No,Kerala,Thiruvananthapuram,66.75772145760901,Salaried,55,Teacher
31,Male,92000,735,35,7,150000,71,Yes,West Bengal,Kolkata,40.0,Salaried,100,Teacher
25,Male,25000,745,98,8,39438,182,Yes,Telangana,Hyderabad,80.60781952615292,Freelancer,100,Graphic Designer
58,Male,57000,631,538,6,125090,321,No,Rajasthan,Jaipur,82.84843825649416,Student,75,Student
65,Female,118000,474,163,3,118651,31,No,Kerala,Kochi,60.11585114485193,Salaried,85,Teacher
27,Female,30000,533,158,4,144996,55,No,Rajasthan,Jaipur,87.10215052605585,Salaried,55,Banker
28,Male,73000,551,375,4,150000,114,No,Gujarat,Ahmedabad,90.03986140413036,Self-Employed,69,Shopkeeper
23,Female,50000,426,515,2,112887,52,No,Kerala,Dhulagori,78.11982409089114,Freelancer,65,Photographer
20,Female,40000,834,131,9,41285,107,Yes,Uttar Pradesh,Lucknow,75.67495882965012,Self-Employed,100,Business Owner
26,Female,34000,506,428,3,55833,111,No,Karnataka,Bengaluru,55.14311168049542,Student,76,Student
63,Male,39000,578,476,5,105137,83,No,Kerala,Kochi,61.46388131850238,Self-Employed,97,Business Owner
57,Male,93000,651,19,6,98424,252,Yes,West Bengal,Kolkata,80.26969091602376,Salaried,100,Doctor
34,Female,43000,510,161,3,150000,67,No,Tamil Nadu,Coimbatore,76.16741630422489,Self-Employed,64,Shopkeeper
22,Male,27000,307,471,0,92410,111,No,Kerala,Channarayapatna,71.43482032831027,Student,18,Student
42,Other,121000,519,243,3,126858,86,No,Uttar Pradesh,Lucknow,90.51086884625258,Salaried,59,Civil Servant
46,Male,108000,374,118,1,150000,77,No,Rajasthan,Udaipur,67.05941520002442,Self-Employed,37,Farmer
56,Male,101000,850,425,10,115832,184,Yes,Karnataka,Bengaluru,54.16856709690431,Salaried,96,Teacher
42,Male,74000,799,302,9,70086,165,Yes,Karnataka,Mysuru,70.82208819447905,Self-Employed,100,Business Owner
44,Female,66000,640,135,6,150000,181,No,West Bengal,Kolkata,95.0,Salaried,84,Doctor
65,Male,128000,553,477,4,150000,69,No,Delhi,New Delhi,95.0,Self-Employed,63,Contractor
40,Female,117000,850,79,10,150000,306,Yes,Kerala,Kochi,74.15523152660205,Salaried,91,Software Engineer
24,Female,30000,432,289,2,147707,75,No,Delhi,New Delhi,53.412219794980004,Salaried,91,Doctor
34,Female,98000,599,31,5,150000,107,No,Uttar Pradesh,Lucknow,70.85598908777874,Salaried,95,Doctor
32,Female,82000,658,64,6,125203,203,Yes,Gujarat,Manjari,72.2295262669052,Salaried,92,Doctor
67,Female,117000,806,166,9,137089,104,Yes,Delhi,New Delhi,40.0,Self-Employed,91,Contractor
40,Male,29000,300,433,0,18104,60,No,Delhi,New Delhi,89.30325508442857,Salaried,13,Civil Servant
50,Male,32000,376,265,1,91199,115,No,Rajasthan,Jaipur,85.757211738686,Self-Employed,24,Shopkeeper
22,Female,26000,516,496,3,123181,72,No,West Bengal,Kolkata,80.67634498075226,Self-Employed,54,Farmer
30,Female,83000,783,119,8,115931,276,Yes,Rajasthan,Udaipur,40.0,Freelancer,100,Graphic Designer
51,Male,91000,504,179,3,66649,74,No,Kerala,Kochi,66.47828847937453,Student,59,Student
21,Male,53000,721,207,7,150000,71,Yes,Gujarat,Ahmedabad,40.0,Self-Employed,99,Shopkeeper
63,Female,120000,721,340,7,126070,76,Yes,Gujarat,Surat,73.0454281233842,Student,97,Student
18,Male,28000,636,374,6,133947,168,No,Gujarat,Surat,74.96070770545903,Self-Employed,76,Contractor
50,Other,68000,541,507,4,150000,78,No,Gujarat,Ahmedabad,74.73012764702423,Salaried,90,Teacher
23,Male,52000,757,364,8,79650,145,Yes,West Bengal,Kolkata,69.22757978632674,Salaried,90,Banker
38,Male,22000,715,123,7,72699,130,Yes,Gujarat,Ahmedabad,76.50922213374534,Salaried,100,Banker
42,Male,26000,458,569,2,73682,45,No,Kerala,Manjari,68.90016485443792,Self-Employed,75,Contractor
41,Male,45000,632,159,6,26229,311,No,Karnataka,Bengaluru,92.79155464018365,Salaried,68,Teacher
70,Male,146000,605,322,5,127434,145,No,Maharashtra,Mumbai,80.38239107005907,Self-Employed,69,Shopkeeper
52,Female,121000,769,263,8,150000,299,Yes,Telangana,Bishanpura,66.84369271856447,Salaried,100,Banker
67,Other,180000,424,413,2,98018,67,No,Uttar Pradesh,Manjari,95.0,Salaried,64,Civil Servant
38,Male,86000,654,207,6,128095,114,Yes,Tamil Nadu,Chennai,61.87066944075845,Salaried,100,Software Engineer
65,Female,88000,300,586,0,138304,45,No,West Bengal,Channarayapatna,75.14116674573134,Salaried,33,Teacher
31,Male,44000,670,609,6,150000,204,Yes,Rajasthan,Udaipur,74.5217627471034,Salaried,96,Banker
61,Male,69000,425,450,2,103716,17,No,Kerala,Kochi,95.0,Self-Employed,28,Business Owner
24,Female,20000,631,260,6,55666,86,No,Karnataka,Mysuru,56.60553693456124,Self-Employed,100,Contractor
61,Male,125000,428,419,2,150000,100,No,Gujarat,Surat,92.58375728070777,Self-Employed,46,Farmer
19,Male,56000,633,199,6,69433,140,No,Telangana,Hyderabad,61.936193130315786,Self-Employed,100,Contractor
70,Female,140000,568,572,4,139598,58,No,West Bengal,Kolkata,91.51947042562593,Salaried,58,Civil Servant
44,Male,108000,469,272,3,66315,108,No,Gujarat,Surat,83.71656439705495,Self-Employed,75,Shopkeeper
46,Male,96000,339,54,0,76136,71,No,Karnataka,Bengaluru,57.639016462177956,Student,62,Student
68,Female,106000,412,610,2,150000,41,No,Gujarat,Ahmedabad,91.29677201598548,Salaried,56,Teacher
53,Male,35000,636,188,6,52216,78,No,Uttar Pradesh,Lucknow,95.0,Salaried,98,Banker
46,Female,134000,507,441,3,150000,57,No,West Bengal,Kolkata,64.47896079455445,Salaried,100,Banker
18,Male,14000,522,171,4,63498,19,No,Maharashtra,Nagpur,95.0,Student,61,Student
65,Female,141000,517,294,3,150000,108,No,Karnataka,Channarayapatna,61.632055804229836,Salaried,91,Banker
29,Female,73000,836,415,9,150000,273,Yes,West Bengal,Kolkata,40.0,Self-Employed,99,Contractor
50,Female,29000,300,335,0,28641,27,No,Gujarat,Ahmedabad,53.866311203437235,Self-Employed,64,Contractor
23,Female,41000,587,547,5,71495,55,No,Rajasthan,Jaipur,79.6098419984044,Salaried,76,Teacher
25,Female,20000,581,27,5,32068,44,No,Delhi,New Delhi,80.21070113617381,Self-Employed,72,Farmer
63,Female,133000,629,334,5,79861,246,No,Telangana,Hyderabad,90.45747991442121,Salaried,95,Teacher
27,Male,67000,397,217,1,108998,79,No,West Bengal,Kolkata,90.73015734736836,Self-Employed,38,Contractor
62,Female,107000,503,16,3,87145,33,No,Kerala,Kochi,53.74674381279222,Salaried,100,Doctor
21,Female,53000,583,552,5,131271,16,No,Maharashtra,Pune,86.05801973708023,Self-Employed,60,Shopkeeper
21,Female,14000,300,133,0,67936,12,No,Maharashtra,Mumbai,84.74528409689518,Salaried,44,Civil Servant
37,Male,41000,720,51,7,120940,324,Yes,Rajasthan,Jaipur,40.0,Salaried,93,Software Engineer
33,Female,23000,353,251,0,77977,38,No,Maharashtra,Pune,67.2829885704909,Freelancer,34,Independent Consultant
51,Female,102000,379,176,1,150000,105,No,Kerala,Kochi,80.40709489422892,Salaried,49,Banker
49,Male,105000,772,113,8,71029,157,Yes,Karnataka,Bengaluru,68.08337577019552,Self-Employed,100,Shopkeeper
51,Male,55000,417,96,2,75636,41,No,Rajasthan,Udaipur,70.22455235101502,Salaried,89,Civil Servant
18,Male,16000,790,309,8,12407,108,Yes,West Bengal,Kolkata,65.37029775339815,Unemployed,100,NA
33,Female,53000,548,83,4,84670,93,No,Kerala,Thiruvananthapuram,82.74941672749534,Self-Employed,54,Shopkeeper
34,Male,78000,500,506,3,117680,83,No,Gujarat,Bishanpura,69.45467631581077,Self-Employed,76,Farmer
25,Male,72000,743,352,8,137913,284,Yes,Rajasthan,Channarayapatna,40.360385736273926,Self-Employed,100,Contractor
33,Male,29000,510,80,3,25692,107,No,Kerala,Kochi,50.27896179385115,Unemployed,100,NA
34,Male,81000,642,428,6,147602,285,No,West Bengal,Kolkata,81.58034160713824,Salaried,97,Civil Servant
64,Female,135000,742,94,8,59013,173,Yes,West Bengal,Kolkata,82.4296372710377,Salaried,100,Civil Servant
48,Female,37000,850,367,10,150000,287,Yes,West Bengal,Kolkata,85.58748436042148,Salaried,96,Software Engineer
62,Female,96000,481,298,3,70978,97,No,Kerala,Thiruvananthapuram,54.29940126253141,Self-Employed,82,Business Owner
20,Female,49000,497,533,3,150000,88,No,Kerala,Thiruvananthapuram,72.75356450519097,Unemployed,71,NA
59,Female,32000,300,356,0,63038,47,No,West Bengal,Manjari,68.06731286041051,Self-Employed,34,Farmer
36,Female,102000,646,370,6,88919,155,No,Tamil Nadu,Chennai,74.53731586021692,Self-Employed,92,Contractor
37,Other,45000,331,453,0,96993,56,No,Karnataka,Mysuru,51.48341716337151,Salaried,67,Banker
26,Male,39000,691,451,7,131422,123,Yes,West Bengal,Kolkata,95.0,Salaried,89,Software Engineer
50,Female,64000,772,381,8,88872,101,Yes,Rajasthan,Udaipur,60.652598559760065,Self-Employed,97,Contractor
39,Male,100000,696,559,7,73343,212,Yes,Karnataka,Bengaluru,79.49222197063962,Salaried,94,Banker
40,Male,38000,749,545,8,57317,66,Yes,Kerala,Thiruvananthapuram,41.01000712241588,Salaried,100,Banker
46,Male,107000,501,440,3,121847,86,No,Kerala,Kochi,95.0,Student,50,Student
53,Male,91000,485,567,3,46990,101,No,Tamil Nadu,Coimbatore,70.63234443435928,Salaried,98,Teacher
61,Male,132000,418,64,2,71706,54,No,Telangana,Hyderabad,73.95328080026441,Salaried,53,Banker
62,Female,148000,719,105,7,150000,137,Yes,Uttar Pradesh,Kanpur,47.262117875363515,Salaried,90,Software Engineer
38,Male,55000,662,111,6,150000,164,Yes,Rajasthan,Udaipur,89.02734508671267,Salaried,99,Banker
68,Female,105000,822,193,9,150000,326,Yes,Karnataka,Mysuru,63.76766164025415,Self-Employed,100,Contractor
35,Male,74000,418,436,2,150000,61,No,West Bengal,Kolkata,51.81995963923591,Freelancer,70,Photographer
45,Male,26000,307,317,0,101147,60,No,Maharashtra,Nagpur,86.47369776706877,Salaried,45,Software Engineer
62,Female,93000,693,386,7,148288,177,Yes,Rajasthan,Jaipur,56.362168152233146,Salaried,93,Banker
66,Female,152000,730,221,7,150000,346,Yes,Karnataka,Dhulagori,49.70352171474579,Salaried,92,Software Engineer
45,Male,99000,850,505,10,150000,138,Yes,Rajasthan,Jaipur,77.73294872705932,Salaried,97,Doctor
70,Other,170000,569,198,4,54523,114,No,Telangana,Hyderabad,72.73968135472596,Self-Employed,75,Shopkeeper
66,Male,68000,633,175,6,64248,334,No,West Bengal,Nellikuppam,84.9508867425557,Unemployed,63,NA
70,Female,59000,758,293,8,150000,237,Yes,West Bengal,Kolkata,49.832063366465576,Salaried,97,Teacher
26,Male,50000,424,229,2,150000,24,No,Kerala,Kochi,86.77882576589568,Freelancer,49,Photographer
46,Male,47000,317,148,0,150000,31,No,Kerala,Thiruvananthapuram,56.26896067313909,Self-Employed,71,Farmer
32,Female,29000,745,186,8,20461,134,Yes,Rajasthan,Jaipur,42.209354914661745,Salaried,100,Civil Servant
28,Female,61000,467,372,3,120719,119,No,Delhi,New Delhi,95.0,Student,51,Student
48,Male,132000,499,563,3,150000,111,No,Delhi,New Delhi,66.65636537745897,Self-Employed,59,Business Owner
32,Other,94000,384,72,1,134192,74,No,Gujarat,Surat,88.63781355376418,Salaried,43,Banker
64,Male,133000,755,484,8,150000,106,Yes,Uttar Pradesh,Lucknow,57.50590787459697,Self-Employed,92,Contractor
49,Male,128000,800,236,9,150000,351,Yes,Telangana,Hyderabad,70.28519323810768,Salaried,100,Software Engineer
57,Female,65000,571,543,4,150000,21,No,Rajasthan,Jaipur,95.0,Freelancer,56,Independent Consultant
36,Male,46000,799,307,9,63540,313,Yes,Telangana,Hyderabad,40.0,Self-Employed,92,Farmer
67,Male,66000,441,475,2,150000,93,No,Telangana,Hyderabad,83.99139537052969,Salaried,47,Doctor
46,Female,106000,677,202,6,150000,346,Yes,Tamil Nadu,Coimbatore,72.64775719494992,Salaried,92,Civil Servant
50,Male,42000,393,284,1,92952,49,No,Rajasthan,Udaipur,95.0,Salaried,54,Software Engineer
64,Female,79000,767,606,8,150000,317,Yes,Gujarat,Surat,57.897177184651014,Self-Employed,93,Business Owner
60,Other,90000,633,252,6,67437,229,No,Tamil Nadu,Coimbatore,95.0,Salaried,73,Banker
28,Female,47000,577,414,5,143642,75,No,Telangana,Hyderabad,95.0,Salaried,88,Banker
57,Other,164000,726,487,7,150000,123,Yes,Rajasthan,Jaipur,41.383620019058185,Self-Employed,100,Contractor
49,Female,56000,300,352,0,144999,74,No,Karnataka,Dhulagori,86.92459831767255,Self-Employed,41,Contractor
31,Male,70000,768,135,8,49156,166,Yes,West Bengal,Kolkata,40.0,Salaried,100,Civil Servant
63,Female,111000,850,179,10,150000,145,Yes,Delhi,New Delhi,65.28603670063706,Salaried,100,Banker
54,Male,129000,709,595,7,150000,353,Yes,Uttar Pradesh,Kanpur,60.954138506772324,Salaried,91,Teacher
18,Female,14000,672,352,6,31348,174,Yes,Uttar Pradesh,Dhulagori,89.7943088916734,Student,87,Student
60,Female,78000,762,416,8,61048,99,Yes,Uttar Pradesh,Lucknow,40.0,Self-Employed,90,Farmer
23,Female,25000,540,363,4,63405,32,No,Uttar Pradesh,Kanpur,59.90717325406243,Unemployed,92,NA
56,Female,100000,576,197,5,72687,81,No,West Bengal,Kolkata,75.13991762934528,Salaried,91,Banker
47,Female,114000,838,60,9,150000,128,Yes,Kerala,Kochi,40.0,Self-Employed,100,Contractor
54,Female,137000,850,485,10,150000,76,Yes,Telangana,Hyderabad,59.36801268698542,Self-Employed,93,Contractor
24,Female,29000,386,280,1,129316,87,No,Rajasthan,Jaipur,88.12828566272952,Self-Employed,57,Shopkeeper
41,Male,114000,762,59,8,150000,199,Yes,Rajasthan,Jaipur,54.691013976124,Salaried,100,Doctor
63,Female,175000,395,73,1,86277,58,No,Delhi,Channarayapatna,95.0,Salaried,26,Doctor
18,Female,15000,679,12,6,53331,281,Yes,Telangana,Dhulagori,77.98364267260212,Self-Employed,94,Business Owner
45,Male,29000,569,92,4,38404,56,No,Delhi,New Delhi,95.0,Freelancer,57,Graphic Designer
36,Male,104000,669,145,6,150000,204,Yes,Telangana,Hyderabad,95.0,Self-Employed,87,Business Owner
45,Male,60000,403,537,1,136220,109,No,Kerala,Manjari,56.92794369662326,Salaried,88,Teacher
69,Male,141000,539,203,4,55010,97,No,Rajasthan,Jaipur,95.0,Salaried,58,Teacher
63,Female,86000,416,111,2,84986,83,No,Maharashtra,Mumbai,60.34161821609933,Student,53,Student
42,Female,105000,668,313,6,144823,111,Yes,Kerala,Thiruvananthapuram,66.23530752178368,Salaried,100,Civil Servant
29,Male,37000,455,44,2,132135,98,No,Telangana,Hyderabad,91.5235191232757,Student,24,Student
21,Male,25000,690,159,7,44496,321,Yes,Maharashtra,Pune,94.13902601864044,Salaried,80,Civil Servant
49,Female,59000,323,140,0,91356,72,No,Maharashtra,Nagpur,70.20681012128236,Self-Employed,25,Shopkeeper
51,Female,95000,712,388,7,105482,279,Yes,Uttar Pradesh,Lucknow,67.50454882676001,Salaried,94,Software Engineer
42,Male,83000,300,470,0,150000,41,No,West Bengal,Kolkata,90.2055874628708,Salaried,19,Teacher
29,Male,64000,300,322,0,150000,116,No,Rajasthan,Jaipur,55.08056904254944,Self-Employed,70,Contractor
21,Male,54000,559,192,4,150000,103,No,Tamil Nadu,Coimbatore,95.0,Student,62,Student
45,Male,106000,451,544,2,135092,97,No,Delhi,New Delhi,82.67435518318729,Self-Employed,43,Contractor
36,Male,92000,507,58,3,150000,34,No,Kerala,Dhulagori,74.94861016639902,Salaried,99,Software Engineer
30,Female,30000,381,600,1,51790,37,No,Delhi,New Delhi,76.33704234908751,Salaried,53,Banker
19,Male,27000,787,130,8,44186,86,Yes,Rajasthan,Udaipur,56.03252059815267,Salaried,97,Civil Servant
22,Female,11000,544,51,4,13898,110,No,Delhi,New Delhi,80.28878412445664,Freelancer,60,Independent Consultant
53,Female,37000,723,406,7,120247,186,Yes,Kerala,Manjari,76.45628996626955,Freelancer,96,Graphic Designer
69,Female,136000,428,54,2,150000,86,No,Uttar Pradesh,Lucknow,92.90202356503946,Salaried,50,Doctor
37,Male,66000,678,327,6,150000,288,Yes,Uttar Pradesh,Kanpur,56.442971514632916,Self-Employed,94,Farmer
47,Female,102000,625,346,5,54248,68,No,Karnataka,Bengaluru,90.96050235589354,Freelancer,63,Photographer
20,Male,41000,520,591,4,57909,93,No,Tamil Nadu,Coimbatore,51.229349486009895,Self-Employed,100,Contractor
20,Male,32000,850,98,10,141905,237,Yes,West Bengal,Kolkata,81.20663146518541,Salaried,93,Software Engineer
59,Female,164000,665,185,6,57029,89,Yes,Tamil Nadu,Dhulagori,63.212812631015794,Freelancer,100,Writer
61,Female,160000,658,244,6,150000,359,Yes,Rajasthan,Udaipur,63.901317020613575,Salaried,99,Software Engineer
33,Female,79000,440,164,2,82798,92,No,Tamil Nadu,Coimbatore,70.9900823887865,Unemployed,48,NA
56,Female,150000,383,368,1,150000,18,No,West Bengal,Kolkata,81.68016720384493,Salaried,48,Civil Servant
30,Female,58000,550,410,4,150000,20,No,Karnataka,Mysuru,94.9244214591146,Salaried,72,Civil Servant
58,Female,41000,789,93,8,33492,186,Yes,Karnataka,Mysuru,81.36769285744226,Self-Employed,97,Business Owner
40,Male,92000,545,433,4,150000,85,No,Kerala,Kochi,93.42444122729854,Student,64,Student
36,Male,87000,850,259,10,150000,110,Yes,Maharashtra,Pune,52.08185800868344,Self-Employed,100,Contractor
67,Female,122000,850,362,10,65217,86,Yes,Uttar Pradesh,Kanpur,40.0,Self-Employed,93,Contractor
45,Female,44000,384,209,1,150000,74,No,Maharashtra,Mumbai,53.99590651301726,Salaried,72,Teacher
70,Male,45000,548,219,4,148068,93,No,Uttar Pradesh,Lucknow,76.25151002271276,Freelancer,98,Graphic Designer
69,Female,124000,683,262,6,75261,260,Yes,Kerala,Channarayapatna,74.77239632344777,Salaried,100,Teacher
44,Male,75000,532,611,4,53153,43,No,Maharashtra,Channarayapatna,91.82270409008714,Freelancer,67,Independent Consultant
64,Male,146000,604,380,5,146646,120,No,West Bengal,Kolkata,52.06954544194119,Salaried,100,Doctor
20,Male,40000,438,596,2,131243,50,No,Telangana,Hyderabad,71.89937919798831,Salaried,59,Banker
29,Male,81000,831,130,9,55829,82,Yes,Maharashtra,Manjari,43.884461511176355,Salaried,98,Doctor
40,Male,35000,783,408,8,109977,89,Yes,Karnataka,Bengaluru,63.201378298624036,Salaried,100,Civil Servant
38,Female,68000,300,8,0,46403,88,No,Rajasthan,Udaipur,67.25869393846116,Freelancer,24,Independent Consultant
53,Female,125000,850,279,10,150000,118,Yes,Telangana,Hyderabad,54.21577292153654,Salaried,92,Banker
60,Male,122000,420,357,2,57295,104,No,Uttar Pradesh,Bishanpura,89.16000567342974,Salaried,41,Banker
49,Female,65000,558,299,4,150000,40,No,Gujarat,Surat,68.33005553296802,Salaried,97,Banker
65,Female,153000,561,366,4,102833,99,No,Karnataka,Bengaluru,88.80395576112687,Self-Employed,78,Contractor
39,Female,68000,756,559,8,150000,109,Yes,Uttar Pradesh,Lucknow,40.7107806434672,Salaried,100,Doctor
60,Male,116000,401,600,1,119192,43,No,Uttar Pradesh,Bishanpura,95.0,Salaried,46,Doctor
43,Female,60000,805,186,9,46105,184,Yes,Karnataka,Bengaluru,70.58016147015998,Salaried,100,Teacher
52,Female,98000,476,122,3,119603,50,No,Uttar Pradesh,Lucknow,52.080315946910005,Student,67,Student
46,Male,44000,306,95,0,57053,37,No,Gujarat,Ahmedabad,95.0,Freelancer,16,Photographer
25,Male,46000,793,156,8,100370,75,Yes,Uttar Pradesh,Lucknow,44.906564934911756,Salaried,100,Banker
65,Female,61000,520,594,4,54956,92,No,Telangana,Bishanpura,63.510605601836446,Student,84,Student
35,Male,52000,430,187,2,150000,113,No,Tamil Nadu,Chennai,85.67717615490508,Unemployed,33,NA
33,Female,28000,778,532,8,136305,294,Yes,Telangana,Hyderabad,61.44192056742375,Salaried,100,Software Engineer
34,Female,78000,392,540,1,150000,97,No,Kerala,Thiruvananthapuram,73.39331389019836,Salaried,72,Software Engineer
44,Male,131000,534,427,4,74495,112,No,Uttar Pradesh,Lucknow,52.07657311137397,Salaried,100,Civil Servant
45,Male,80000,614,84,5,150000,189,No,Telangana,Hyderabad,59.01896423376069,Salaried,93,Banker
32,Female,23000,580,284,5,78554,41,No,Gujarat,Surat,51.1908392588611,Freelancer,100,Writer
35,Male,60000,533,142,4,44083,18,No,Gujarat,Surat,87.55260753066887,Salaried,86,Banker
21,Female,38000,714,42,7,92788,87,Yes,Tamil Nadu,Coimbatore,73.14372238759212,Unemployed,89,NA
27,Male,30000,491,70,3,142991,114,No,Kerala,Thiruvananthapuram,67.91797641230559,Salaried,77,Banker
59,Male,168000,588,416,5,114339,51,No,Karnataka,Bengaluru,61.99592602870335,Self-Employed,100,Contractor
32,Female,65000,700,504,7,128030,88,Yes,Gujarat,Ahmedabad,85.07448751763573,Unemployed,75,NA
39,Female,86000,740,534,8,146459,276,Yes,Gujarat,Ahmedabad,51.51329051036272,Salaried,99,Doctor
35,Male,88000,701,502,7,63794,237,Yes,Maharashtra,Nagpur,78.5198782609661,Salaried,92,Teacher
49,Female,88000,436,16,2,150000,40,No,Telangana,Hyderabad,89.52750892103236,Salaried,74,Software Engineer
23,Female,60000,302,408,0,109911,47,No,Uttar Pradesh,Lucknow,70.67692223006856,Salaried,57,Software Engineer
33,Female,90000,456,423,2,150000,107,No,Rajasthan,Jaipur,55.5674411965401,Salaried,95,Civil Servant
18,Male,42000,477,281,3,75153,61,No,Uttar Pradesh,Lucknow,75.35560989160601,Salaried,82,Banker
